,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,y
f131a848c900ab2e329ca57277d5a25d.1,14.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6513b1f62f7c390cb6f458147bfbab0a.1,9.0,9.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7920bc5eec169671afe94a0ec0b9c156.0,37.0,37.0,14.0,14.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4b6ad6a46de5382465b5c9ad24692869.1,17.0,17.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3455c0d6a43d1420342738688f447274.0,1067.0,1067.0,1018.0,1018.0,0.0,0.0,2.0,47.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1d913b86ff7c3b6830b886b8ee2a55ba.1,105.0,100.0,35.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,31.0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
b886ae703ae5446fed067dcc5ce028d3.0,75.0,75.0,28.0,28.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67fa16349364442eb6e20193597a91ae.0,52.0,52.0,29.0,29.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0
cb82032a7d53e2b85070d160562e9aef.0,715.0,715.0,298.0,298.0,2.0,2.0,2.0,31.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
833cf656d0b44a09a6e02de8ae925bd5.1,17.0,17.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3a578865611adfed82b9a1feebb57f88.1,17.0,17.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7d4bb2d4b87b93cacaa919fccf0fadc3.0,151.0,151.0,14.0,13.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6bb17496a4558ce6c1db18379aeafa98.0,149.0,149.0,96.0,96.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ef1bdb38bf57d349e19d10f4f39f0ef1.0,115.0,115.0,71.0,71.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77be339e62832e31e752de80336d5796.1,17.0,17.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7fc481c180e81f8be5aa0be8c8b688b8.0,584.0,584.0,199.0,199.0,2.0,2.0,2.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5e0940d49a0b5022f75dd6a4cc5dc44f.1,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
daa6c80797f262457b22fca266589605.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
044e771d203beeebdcaa834e9a835dc0.1,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1e61707a5219b6f159f902f50ec8a384.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
f766c4dbcaa00b7eb72924ac90cea636.1,9.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
aba05e65cd8f5febc0adc4c2192dea03.0,176.0,176.0,73.0,73.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3b7bba25afa9c6e730448c8b5e24be55.1,20.0,20.0,17.0,17.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
560fb2c6ab203894d7c5a6e4ecfae42b.1,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6a28c7d8e3e95191ed87711ca874aefa.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3e1ac2a8a29ba8a007df36c413514292.0,50.0,50.0,21.0,21.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d582fda824f40c1c128af058f27d8091.0,76.0,76.0,20.0,20.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cad1428f53fc77bbd3760326e4d3ce59.1,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f9eef8a79d23fa6f0847bce11fdcfc5e.0,50.0,50.0,21.0,21.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e0d6c388cdb61472accfca2c3eb9f035.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
a7ff5b8ae935f5cade5205bf6711b540.0,22.0,22.0,6.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1371659bf3dd585826457cadc743050c.1,15.0,15.0,2.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6449d54326eaffcb111524d1fe541207.0,33.0,33.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6f6942bba3c6a6a11fb511c92c41e35e.1,17.0,17.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f9c1b59f75323d3ca6508561ea7897b1.0,1632.0,1632.0,266.0,266.0,2.0,2.0,2.0,110.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1f8462d56f0d1c39d41dc0d576b35507.0,15.0,15.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
758db7da64b90fd6daab9739406f51c4.0,953.0,953.0,351.0,351.0,1.0,1.0,1.0,117.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
07e6620c686fea646e0e3c077680958c.0,78.0,78.0,32.0,32.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71d2933c5c1cad998c10c7a91e4a81cc.0,256.0,256.0,66.0,50.0,1.0,1.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b940b0f675318de9b5a90a9fb5d31b25.1,11.0,11.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
bdca4e799f498eef3fa7f1e8cfee751f.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
97f927142709cbfe929e8871f9d09187.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
ae0b43a4fb01b65e626d86e262dae8d4.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d4c561e616d8c71c319b7a9d06c81f61.0,48.0,48.0,13.0,10.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bcf00bf45ec71c103be73766ff9689a5.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
a9f147afe1c70e71c35cf8897e4edc87.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
d85f6c726cc6b9c04b03a040a5266dbd.0,17.0,17.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4311afd23fa556407678d5fef3da827f.1,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9e1b2b385c8f43838f52bf16ead66935.1,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7f08b896f45af4c6d3bf9fcd12ecefaa.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6217f8efdf24ff5b51252a3e2c6fe363.0,105.0,105.0,55.0,55.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78d6082f14ece933e07724aef724e30b.1,15.0,15.0,2.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80f268642f23823d34f7ff4a7cf56d01.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
846f817b7a8d779c2db1e8c124fa3dad.1,11.0,11.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
b0e3c2d07a64de17c41ca5215ef3e540.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
e324fea3049ecd75d54080a9ea8e2f84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
cbbfc7da98cac2a18dfef8ce1668f517.0,12.0,12.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5f06dc8585bd9d6e82b5e6e584b8e393.0,407.0,407.0,394.0,394.0,0.0,0.0,2.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2656ad8b7e6abd1e0603ffbcd1179259.1,11.0,11.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
4bb98a17322a528f05b1be0ce8db5f51.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2d74c462ca82953231e76dbe5127a43a.0,792.0,792.0,342.0,342.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e20285c2ea1de879d54382839d5d64e7.0,407.0,407.0,238.0,238.0,0.0,0.0,2.0,167.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fbb461cd87a99258c32b0d53d3a6ec0f.0,794.0,794.0,400.0,400.0,2.0,2.0,2.0,370.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
727287835afefafc6abe28a9b6772ad4.0,80.0,80.0,27.0,27.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14fe9a3dd741bb6802113e6880b501aa.0,32.0,32.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8cb3383dcf47cca8ca1baceb657cdbff.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ff32cea4ebf9eeba13419ef47cc9bdb5.1,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
753d42a1d1589afab08282b05b40b7f3.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
35d9701397fcb6e34a5f52db19d874ae.1,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
840adeac62b5d5b7a17fb5c19eededc1.0,81.0,81.0,57.0,57.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2ad3ae0db634f1b956884111bce9c759.1,34.0,34.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7f0aef6b61e614b6de809c39e15615c5.1,18.0,18.0,6.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6b54ad49757469d723a8fa93941d4db2.1,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9790db179d24fcb08e2f1ec44ff7690d.0,20.0,20.0,17.0,17.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
989d962d66ea94d41d05da9e6884d448.0,30.0,30.0,16.0,16.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5d61d4d00edc6aabc1b647bbcb68fb01.0,4764.0,4764.0,1801.0,1801.0,2.0,2.0,2.0,867.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
af83ff7a7a1f97f9fff62fbd77ed59b3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
003513bb65be83d6f0783a8b9f51486c.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
67e71ece44bf5f49429e162e96d204c8.0,5777.0,5777.0,99.0,99.0,2.0,2.0,2.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f00e3756c3f1990ec2e1fcfe8b647bcd.0,1683.0,1681.0,1263.0,1263.0,0.0,0.0,1.0,416.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64b9b85fbfc4fae6d113811cafc730a1.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4c2f2f7eb0d38cd1fe87b0dac02197ee.0,84.0,84.0,47.0,47.0,2.0,2.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e8a500320fc73cc97cc9e32f1377e591.1,17.0,17.0,5.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
85c828bebe88d56950e5cc753682bdab.0,32.0,32.0,10.0,10.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44b326326046fd04046fb0e98217efc3.1,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c74a8f663530d57d47a1e6388f0addd1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3e0ddee7d1b93abd9386afa528bc2562.0,779.0,779.0,233.0,233.0,1.0,1.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
153ac211285d11ac7781d5f2b40268d9.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ce8d866ae3861c36fb76970fb319b210.0,131.0,131.0,97.0,97.0,0.0,0.0,2.0,32.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bff4fc244585596bb86fbcf574fd1878.0,1353.0,1353.0,892.0,892.0,3.0,3.0,3.0,440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9cf71a5b8e837ef783a2f7738cf80310.0,33.0,33.0,20.0,20.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b98dfbc37fe74b2867141ecdbb8809f8.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
b41e431fced43a8f85a39d22b579fead.0,85.0,85.0,30.0,30.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25b92e6d7556fc2b2a3935450b6ed135.0,260.0,260.0,182.0,182.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3f2bdfe351e100d44ae4402e7d4f444c.0,6522.0,6521.0,3350.0,3350.0,4.0,4.0,4.0,1075.0,0.0,0.0,4.0,0.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90a702e2722e6009356ec0bb494e9a46.0,132.0,132.0,32.0,27.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1c3ab104ca43fa6c21f9f99ae08df7f5.0,77.0,77.0,50.0,50.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b86714126fc67c84861b0072ea8ab2e5.1,7.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90e0358006e6f14b2a13e229b87c1708.0,13.0,13.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fdb9c9631a644439effef633a4e0a507.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5b39ba1ab9de4f64e4a80ad4cbb89990.1,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6edd48b3cc7e76e95af2ed427b64dcc9.1,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
031e129a7701a7f8c3d4891e8d2e5ad8.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
075441c57565eaa59867e49e8f249ec4.1,19.0,19.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1
3ca7410d2b24bcfc091d201c94dd0d09.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6630a96a190bc6cd2d8388ded4e8f82e.1,9.0,9.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
a10508f63316a8bf6da43d3c3a2019be.0,106.0,106.0,37.0,37.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8d7fb5addd0012fbf8fb76c6f7780252.0,3499.0,3499.0,3382.0,3382.0,0.0,0.0,2.0,115.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
457f316a25b3338059724e87ccfd0d8b.0,14.0,14.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
438170a65ee46e827aa617dd30737ba7.0,1019.0,1019.0,333.0,333.0,2.0,2.0,2.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
468651ceee4ee99019404f4596e92289.1,14.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c71b7fdfa47d5fce9a1a6cb1afeb534b.0,88.0,88.0,30.0,30.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2c2de617d94991e199aa3a9794e5d5d9.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2055bda3a6065e6a91a90add5e0b36b4.0,1113.0,1113.0,436.0,436.0,1.0,1.0,1.0,183.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
436fcf93ca7e2aa6daec7fdc871ff5da.1,14.0,14.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4eecaeb7bcffea36a63aeee941a3d52c.1,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2854ef41f2023b1fe29cdbf98b1487a5.1,17.0,17.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13bcb2b578390de1b01cfc5cf23c8a7c.0,29.0,29.0,9.0,9.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fdebe78d6734f101d434bae9da5295be.0,15.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9e1f8c2d3e7f69585e7e260293ff13b6.0,84.0,84.0,25.0,24.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95e0d842b4994b4487cc589fdd9ebb52.1,22.0,22.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
